Complaint_ID,Date_Received,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
606552,11/20/2015,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,FL,Phone,Closed with non-monetary relief,Yes
641308,12/21/2015,Credit card,,Other,JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
598688,11/14/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Citibank,GA,Phone,Closed with explanation,Yes
606558,11/20/2015,Credit card,,Credit line increase/decrease,Bank of America,TX,Web,Closed with explanation,Yes
641311,12/21/2015,Credit card,,Identity theft / Fraud / Embezzlement,Citibank,MI,Referral,Closed with explanation,Yes
612862,11/26/2015,Debt collection,Auto,Cont'd attempts collect debt not owed,"Solomon and Solomon, P.C.",NY,Web,Closed,Yes
598671,11/14/2015,Debt collection,I do not know,Communication tactics,Van Ru Credit Corporation,KS,Web,Closed with non-monetary relief,Yes
604916,11/20/2015,Credit reporting,,Incorrect information on credit report,Equifax,AL,Web,Closed with explanation,Yes
606566,11/20/2015,Bank account or service,Savings account,Problems caused by my funds being low,Bank of America,MI,Web,Closed with monetary relief,Yes
613599,11/26/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Bank of America,MI,Phone,Closed with explanation,Yes
598697,11/14/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Phone,Closed with explanation,Yes
627655,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"Ability Recovery Services, LLC",TX,Web,Closed with explanation,Yes
620380,12/4/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,MI,Fax,Closed with explanation,Yes
620824,12/4/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Diversified Consultants, Inc.",TX,Referral,Closed with explanation,Yes
604947,11/20/2015,Credit card,,Closing/Cancelling account,Amex,NJ,Web,Closed with explanation,Yes
606591,11/20/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Arvest Bank,CA,Web,Closed with explanation,Yes
628191,12/10/2015,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Wells Fargo & Company,FL,Web,Closed with explanation,Yes
628192,12/10/2015,Debt collection,Federal student loan,Communication tactics,"Navient Solutions, Inc.",AR,Web,Closed with explanation,Yes
612766,11/26/2015,Debt collection,Credit card,Improper contact or sharing of info,Synchrony Financial,IN,Web,Closed with explanation,Yes
620840,12/4/2015,Consumer Loan,Personal line of credit,Shopping for a line of credit,LoanDepot,FL,Referral,Closed with explanation,Yes
598740,11/14/2015,Credit reporting,,Incorrect information on credit report,Experian,GA,Web,Closed with non-monetary relief,Yes
597239,11/14/2015,Credit reporting,,Incorrect information on credit report,Experian,GA,Postal mail,Closed with non-monetary relief,Yes
597240,11/14/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",GA,Postal mail,Closed with non-monetary relief,Yes
606618,11/20/2015,Payday loan,Payday loan,Charged fees or interest I didn't expect,"Enova International, Inc.",LA,Phone,Closed with explanation,Yes
620867,12/4/2015,Debt collection,I do not know,Communication tactics,"Account Discovery Systems, LLC",PA,Web,Closed with explanation,Yes
598751,11/14/2015,Credit reporting,,Unable to get credit report/credit score,Experian,OR,Web,Closed with explanation,Yes
612966,11/26/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,TD Bank US Holding Company,PA,Web,Closed with explanation,Yes
628965,12/10/2015,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",Wells Fargo & Company,CA,Postal mail,Closed with explanation,Yes
598762,11/14/2015,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,NY,Web,Closed with monetary relief,Yes
606635,11/20/2015,Payday loan,Payday loan,Charged fees or interest I didn't expect,Delbert Services,PA,Web,Closed with explanation,Yes
598920,11/14/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,NJ,Web,Closed with explanation,Yes
612974,11/26/2015,Credit reporting,,Incorrect information on credit report,Equifax,TX,Postal mail,Closed with explanation,Yes
598757,11/14/2015,Credit card,,Identity theft / Fraud / Embezzlement,JPMorgan Chase & Co.,FL,Postal mail,Closed with explanation,Yes
628933,12/10/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",SN SERVICING CORPORATION,KY,Phone,Closed with explanation,Yes
606657,11/20/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,NY,Web,Closed with explanation,Yes
598785,11/14/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,"Convergent Resources, Inc.",CA,Web,Closed with explanation,Yes
628249,12/10/2015,Payday loan,Payday loan,Charged fees or interest I didn't expect,Speedy Cash Holdings,TX,Web,Closed with monetary relief,Yes
620908,12/4/2015,Money transfers,Domestic (US) money transfer,Money was not available when promised,MoneyGram,KS,Web,Closed with explanation,Yes
598800,11/14/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,WA,Phone,Closed with non-monetary relief,Yes
607333,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,CA,Referral,Closed with explanation,Yes
620435,12/4/2015,Credit reporting,,Credit reporting company's investigation,Equifax,TX,Web,Closed with explanation,Yes
607177,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,VT,Referral,Closed with non-monetary relief,Yes
620917,12/4/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Receivables Performance Management LLC,MD,Phone,Closed with explanation,Yes
598810,11/14/2015,Credit reporting,,Credit reporting company's investigation,Experian,NY,Web,Closed with explanation,Yes
607183,11/21/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,TD Bank US Holding Company,FL,Referral,Closed with explanation,Yes
607058,11/21/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Primary Residential Mortgage,MD,Referral,Closed with explanation,Yes
628272,12/10/2015,Debt collection,Payday loan,Cont'd attempts collect debt not owed,CNG Financial Corporation,ID,Web,Closed with explanation,Yes
628277,12/10/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Residential Credit Solutions,HI,Referral,Closed with explanation,Yes
613026,11/26/2015,Student loan,Non-federal student loan,Repaying your loan,ACS Education Services,MD,Web,Closed with explanation,Yes
614032,11/26/2015,Debt collection,Federal student loan,Communication tactics,Performant Financial Corporation,OR,Web,Closed with non-monetary relief,Yes
629242,12/10/2015,Debt collection,I do not know,Communication tactics,Encore Capital Group,UT,Web,Closed with non-monetary relief,Yes
613028,11/26/2015,Bank account or service,Other bank product/service,"Account opening, closing, or management",Discover,CO,Phone,Closed with explanation,Yes
620937,12/4/2015,Bank account or service,Checking account,Problems caused by my funds being low,TD Bank US Holding Company,MD,Web,Closed with explanation,Yes
614033,11/26/2015,Debt collection,Federal student loan,Communication tactics,American Student Assistance,OR,Web,Closed with explanation,Yes
598835,11/14/2015,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Citibank,OR,Web,Closed with explanation,Yes
628293,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"The CMI Group, Inc.",UT,Postal mail,Closed with non-monetary relief,Yes
628298,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Alorica Inc.,CA,Phone,Closed with explanation,Yes
607204,11/21/2015,Bank account or service,Checking account,Deposits and withdrawals,PNC Bank N.A.,FL,Referral,Closed with explanation,Yes
607205,11/21/2015,Bank account or service,Checking account,Deposits and withdrawals,Wells Fargo & Company,AK,Referral,Closed with monetary relief,Yes
598841,11/14/2015,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",Bank of America,,Phone,Closed with monetary relief,Yes
628285,12/10/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",NM,Postal mail,Closed with non-monetary relief,Yes
613040,11/26/2015,Credit card,,Billing statement,Barclays PLC,NY,Web,Closed with explanation,Yes
607225,11/21/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"Financial Credit Service, Inc.",MO,Phone,Closed with explanation,Yes
620381,12/4/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,MI,Fax,Closed with explanation,Yes
613045,11/26/2015,Credit reporting,,Incorrect information on credit report,Experian,TX,Postal mail,Closed with non-monetary relief,Yes
598869,11/14/2015,Debt collection,Credit card,Communication tactics,Greystone Alliance LLC,NY,Phone,Closed with explanation,Yes
628979,12/10/2015,Debt collection,Mortgage,Disclosure verification of debt,Bank of America,NJ,Web,Closed with explanation,Yes
628324,12/10/2015,Bank account or service,Checking account,"Account opening, closing, or management",JPMorgan Chase & Co.,FL,Web,Closed with explanation,Yes
607241,11/21/2015,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Nationstar Mortgage,AZ,Web,Closed with explanation,Yes
607249,11/21/2015,Mortgage,Other mortgage,Credit decision / Underwriting,JPMorgan Chase & Co.,TN,Web,Closed with explanation,Yes
629229,12/10/2015,Mortgage,Other mortgage,"Application, originator, mortgage broker",JPMorgan Chase & Co.,,Referral,Closed with explanation,Yes
628339,12/10/2015,Debt collection,Credit card,False statements or representation,Encore Capital Group,NC,Web,Closed with explanation,Yes
628343,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"National Credit Systems,Inc.",CO,Web,Closed with explanation,Yes
607254,11/21/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Citibank,CA,Web,Closed with explanation,Yes
620963,12/4/2015,Debt collection,Mortgage,Improper contact or sharing of info,Ditech Financial LLC,MD,Web,Closed with explanation,Yes
612977,11/26/2015,Credit reporting,,Incorrect information on credit report,Experian,TX,Postal mail,Closed with non-monetary relief,Yes
607215,11/21/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Wells Fargo & Company,OR,Web,Closed with monetary relief,Yes
607265,11/21/2015,Student loan,Non-federal student loan,Problems when you are unable to pay,JPMorgan Chase & Co.,AL,Web,Closed with explanation,Yes
607269,11/21/2015,Debt collection,Auto,Taking/threatening an illegal action,"Prestige Financial Services, Inc.",TX,Web,Closed with monetary relief,Yes
607040,11/21/2015,Bank account or service,Checking account,"Account opening, closing, or management","Citizens Financial Group, Inc.",VT,Web,Closed with explanation,Yes
607275,11/21/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"NCC Business Services, Inc.",VA,Web,Closed with explanation,Yes
613067,11/26/2015,Mortgage,FHA mortgage,Settlement process and costs,Ocwen,MO,Web,Closed with explanation,Yes
620981,12/4/2015,Money transfers,Domestic (US) money transfer,Other transaction issues,American Advisors Group,PA,Web,Closed with explanation,Yes
628370,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"Credit Bureau Collection Services, Inc.",OK,Referral,Closed with non-monetary relief,Yes
613074,11/26/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Third Federal Savings & Loan,OH,Web,Closed with explanation,Yes
607282,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,KS,Web,Closed with explanation,Yes
598929,11/14/2015,Bank account or service,Checking account,"Account opening, closing, or management",Santander Bank US,PA,Web,Closed,Yes
628331,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,ERC,SC,Web,Closed with non-monetary relief,Yes
607284,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,MD,Web,Closed with explanation,Yes
607105,11/21/2015,Credit reporting,,Incorrect information on credit report,Equifax,IL,Web,Closed with explanation,Yes
613082,11/26/2015,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",MA,Postal mail,Closed with monetary relief,Yes
607292,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,FL,Web,Closed with explanation,Yes
613088,11/26/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,MS,Web,Closed with explanation,Yes
607300,11/21/2015,Debt collection,Payday loan,Taking/threatening an illegal action,CNG Financial Corporation,MI,Web,Closed with explanation,No
607304,11/21/2015,Credit reporting,,Unable to get credit report/credit score,Equifax,MD,Web,Closed with non-monetary relief,Yes
627611,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Adler Wallach & Associates, Inc.",CA,Phone,Closed with non-monetary relief,Yes
606754,11/21/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Nationstar Mortgage,CA,Web,Closed with explanation,Yes
607311,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
621332,12/4/2015,Bank account or service,Checking account,Using a debit or ATM card,U.S. Bancorp,CA,Referral,Closed with explanation,Yes
612980,11/26/2015,Credit reporting,,Incorrect information on credit report,Equifax,TX,Postal mail,Closed with explanation,Yes
598969,11/14/2015,Credit reporting,,Credit reporting company's investigation,Experian,NY,Web,Closed with explanation,Yes
629215,12/10/2015,Credit reporting,,Incorrect information on credit report,Experian,IL,Postal mail,Closed with non-monetary relief,Yes
598444,11/14/2015,Credit reporting,,Incorrect information on credit report,Equifax,TX,Web,Closed with non-monetary relief,Yes
607067,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,CA,Web,Closed with explanation,Yes
598981,11/14/2015,Debt collection,Credit card,Communication tactics,"Portfolio Recovery Associates, Inc.",MD,Web,Closed with explanation,Yes
607324,11/21/2015,Debt collection,Credit card,Taking/threatening an illegal action,Encore Capital Group,MI,Web,Closed with explanation,Yes
598987,11/14/2015,Credit reporting,,Credit reporting company's investigation,Experian,NY,Web,Closed with explanation,Yes
614100,11/26/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,NJ,Web,Closed with explanation,Yes
607372,11/21/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,Fifth Third Financial Corporation,KY,Referral,Closed with explanation,Yes
597954,11/14/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"CL Holdings, LLC",PA,Web,Closed with monetary relief,Yes
613123,11/26/2015,Bank account or service,Checking account,"Account opening, closing, or management",HSBC North America Holdings Inc.,FL,Web,Closed with explanation,Yes
607490,11/21/2015,Credit card,,APR or interest rate,Amex,MI,Referral,Closed with explanation,Yes
598996,11/14/2015,Debt collection,Medical,Improper contact or sharing of info,"Expert Global Solutions, Inc.",AZ,Web,Closed with explanation,Yes
607370,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Referral,Closed with explanation,Yes
607445,11/21/2015,Bank account or service,Checking account,"Account opening, closing, or management",PNC Bank N.A.,FL,Referral,Closed with explanation,Yes
606718,11/21/2015,Credit reporting,,Credit reporting company's investigation,Experian,IN,Postal mail,Closed with explanation,No
607494,11/21/2015,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,VA,Referral,Closed with explanation,Yes
613136,11/26/2015,Debt collection,Credit card,Disclosure verification of debt,Capital One,NY,Phone,Closed with explanation,Yes
607111,11/21/2015,Bank account or service,Checking account,"Account opening, closing, or management","SunTrust Banks, Inc.",GA,Referral,Closed with monetary relief,Yes
597136,11/14/2015,Credit reporting,,Incorrect information on credit report,Experian,TN,Web,Closed with non-monetary relief,Yes
607473,11/21/2015,Bank account or service,Savings account,"Account opening, closing, or management",Bank of America,PA,Referral,Closed with explanation,Yes
640964,12/20/2015,Payday loan,Payday loan,Applied for loan/did not receive money,Synchrony Financial,AZ,Web,Closed with explanation,Yes
606713,11/21/2015,Credit reporting,,Credit reporting company's investigation,Experian,IN,Postal mail,Closed with explanation,Yes
613597,11/26/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,,Postal mail,Closed with explanation,Yes
628448,12/10/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,CA,Web,Closed with explanation,Yes
621058,12/4/2015,Consumer Loan,Vehicle loan,Taking out the loan or lease,American Honda Finance Corporation,VA,Web,Closed with explanation,Yes
621060,12/4/2015,Debt collection,Medical,Disclosure verification of debt,"Optimum Outcomes, Inc.",CA,Phone,Closed with explanation,Yes
599028,11/14/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Nationstar Mortgage,CA,Web,Closed with explanation,Yes
606787,11/21/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,NY,Referral,Closed with monetary relief,Yes
607338,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,PA,Web,Closed with explanation,Yes
628455,12/10/2015,Bank account or service,Checking account,Problems caused by my funds being low,U.S. Bancorp,CA,Web,Closed with monetary relief,Yes
627701,12/10/2015,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,TX,Web,Closed with explanation,Yes
612239,11/26/2015,Credit reporting,,Improper use of my credit report,Experian,FL,Web,Closed with explanation,No
599037,11/14/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,Ditech Financial LLC,PA,Phone,Closed with explanation,Yes
613161,11/26/2015,Credit card,,Billing disputes,U.S. Bancorp,WA,Web,Closed with explanation,Yes
628479,12/10/2015,Debt collection,Payday loan,Communication tactics,Receivable Asset Management,NJ,Phone,Closed with explanation,Yes
628667,12/10/2015,Bank account or service,Checking account,Problems caused by my funds being low,TCF National Bank,MN,Referral,Closed with monetary relief,Yes
639999,12/20/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,JPMorgan Chase & Co.,MD,Web,Closed with explanation,Yes
607491,11/21/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Citibank,GA,Referral,Closed with explanation,Yes
613186,11/26/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,CT,Web,Closed with explanation,Yes
599229,11/14/2015,Bank account or service,Checking account,"Account opening, closing, or management",JPMorgan Chase & Co.,TX,Referral,Closed with monetary relief,Yes
607390,11/21/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Fulton Friedman & Gullace LLP,MD,Web,Closed with non-monetary relief,Yes
599184,11/14/2015,Consumer Loan,Installment loan,Taking out the loan or lease,First Hawaiian Bank,HI,Referral,Closed with explanation,Yes
629263,12/10/2015,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure","Seterus, Inc.",VA,Web,Closed with explanation,Yes
641004,12/20/2015,Credit card,,Billing disputes,Amex,TX,Web,Closed with non-monetary relief,Yes
607399,11/21/2015,Credit reporting,,Incorrect information on credit report,Experian,VA,Referral,Closed with non-monetary relief,Yes
607407,11/21/2015,Bank account or service,Checking account,"Account opening, closing, or management",Santander Bank US,NY,Phone,Closed,Yes
628502,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"I.C. System, Inc.",CO,Referral,Closed with explanation,Yes
641010,12/20/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,CO,Web,Closed with explanation,Yes
607400,11/21/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",VA,Referral,Closed with explanation,Yes
628817,12/10/2015,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,WA,Referral,Closed with explanation,Yes
628510,12/10/2015,Credit card,,Closing/Cancelling account,Discover,MI,Referral,Closed with explanation,Yes
641015,12/20/2015,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",Ocwen,MD,Web,Closed with explanation,Yes
628805,12/10/2015,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",NJ,Referral,Closed with explanation,Yes
599096,11/14/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"North Shore Agency, LLC",HI,Web,Closed with explanation,Yes
621122,12/4/2015,Credit reporting,,Credit reporting company's investigation,"TransUnion Intermediate Holdings, Inc.",PA,Web,Closed with explanation,Yes
620989,12/4/2015,Credit reporting,,Incorrect information on credit report,Equifax,PA,Web,Closed with non-monetary relief,Yes
606738,11/21/2015,Debt collection,Mortgage,False statements or representation,PNC Bank N.A.,OH,Web,Closed with explanation,Yes
621130,12/4/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Franklin Collection Service, Inc.",TX,Referral,Closed with explanation,Yes
599102,11/14/2015,Bank account or service,Checking account,Deposits and withdrawals,Banco Popular North America,FL,Web,Closed with explanation,Yes
606714,11/21/2015,Credit reporting,,Improper use of my credit report,Experian,IL,Postal mail,Closed with non-monetary relief,Yes
629401,12/10/2015,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Whitney Bank,FL,Referral,Closed with explanation,Yes
628527,12/10/2015,Credit card,,Transaction issue,Capital One,MD,Web,Closed with monetary relief,Yes
599119,11/14/2015,Credit card,,Billing statement,Synchrony Financial,VI,Phone,Closed with explanation,Yes
642275,12/20/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ocwen,GA,Postal mail,Closed with explanation,Yes
628810,12/10/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,GA,Referral,Closed with explanation,Yes
606793,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
628856,12/10/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",U.S. Bancorp,TN,Referral,Closed with explanation,No
620384,12/4/2015,Credit card,,Customer service / Customer relations,Citibank,AZ,Web,Closed with explanation,Yes
599126,11/14/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account","Caliber Home Loans, Inc",WA,Web,Closed with explanation,Yes
641684,12/20/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Ocwen,CA,Web,Closed with explanation,Yes
628834,12/10/2015,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",Wells Fargo & Company,NC,Referral,Closed with explanation,Yes
627625,12/10/2015,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",Wells Fargo & Company,NJ,Phone,Closed with explanation,Yes
621149,12/4/2015,Debt collection,I do not know,Communication tactics,"Retrieval-Masters Creditors Bureau, Inc.",NJ,Web,Closed with explanation,Yes
1244511,2/18/2017,Credit card,,Billing disputes,Capital One,TX,Web,Closed with explanation,Yes
640948,12/20/2015,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",Wells Fargo & Company,VA,Web,Closed with explanation,Yes
621658,12/4/2015,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Ocwen,MD,Web,Closed with explanation,Yes
628548,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Marauder Corporation,GA,Web,Closed with explanation,No
621154,12/4/2015,Student loan,Non-federal student loan,Repaying your loan,ACS Education Services,PA,Web,Closed with explanation,Yes
607482,11/21/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",LA,Web,Closed with non-monetary relief,Yes
598507,11/14/2015,Money transfers,International money transfer,Money was not available when promised,The Western Union Company,MI,Phone,Closed with explanation,Yes
607495,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account","Caliber Home Loans, Inc",DC,Web,Closed with explanation,Yes
597115,11/14/2015,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Nationstar Mortgage,OR,Web,Closed with explanation,Yes
640109,12/20/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,Wells Fargo & Company,WA,Web,Closed with explanation,Yes
628568,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"Diversified Consultants, Inc.",MN,Web,Closed with explanation,Yes
607504,11/21/2015,Debt collection,Payday loan,Cont'd attempts collect debt not owed,"Community Choice Financial, Inc.",OH,Web,Closed with explanation,Yes
621178,12/4/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Encore Capital Group,OK,Postal mail,Closed with explanation,Yes
599173,11/14/2015,Credit reporting,,Incorrect information on credit report,Wells Fargo & Company,VA,Web,Closed with non-monetary relief,Yes
599175,11/14/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,CA,Phone,Closed with explanation,Yes
641070,12/20/2015,Credit card,,Identity theft / Fraud / Embezzlement,TD Bank US Holding Company,NY,Phone,Closed with non-monetary relief,Yes
613275,11/26/2015,Student loan,Non-federal student loan,Problems when you are unable to pay,Citibank,MD,Web,Closed with explanation,Yes
612985,11/26/2015,Credit reporting,,Incorrect information on credit report,Experian,TX,Postal mail,Closed with explanation,Yes
642183,12/20/2015,Credit reporting,,Credit reporting company's investigation,Equifax,CA,Web,Closed with non-monetary relief,Yes
613278,11/26/2015,Bank account or service,Checking account,Using a debit or ATM card,Wells Fargo & Company,OR,Phone,Closed with non-monetary relief,Yes
628589,12/10/2015,Debt collection,I do not know,Communication tactics,Encore Capital Group,MA,Referral,Closed with non-monetary relief,Yes
628592,12/10/2015,Bank account or service,Checking account,Deposits and withdrawals,Wells Fargo & Company,FL,Web,Closed with monetary relief,Yes
642218,12/20/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
613548,11/26/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure","Select Portfolio Servicing, Inc",IL,Web,Closed with explanation,Yes
641080,12/20/2015,Consumer Loan,Personal line of credit,Problems when you are unable to pay,Citibank,VA,Web,Closed with explanation,Yes
628555,12/10/2015,Credit reporting,,Incorrect information on credit report,Equifax,NY,Referral,Closed with explanation,Yes
606722,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Resurgent Capital Services L.P.,NJ,Web,Closed with explanation,Yes
597325,11/14/2015,Credit reporting,,Improper use of my credit report,Financial Management Solutions,MD,Web,Closed with explanation,Yes
613302,11/26/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,"Dynamic Recovery Solutions, LLC",CA,Web,Closed with explanation,Yes
612987,11/26/2015,Credit reporting,,Incorrect information on credit report,Experian,TX,Postal mail,Closed with non-monetary relief,Yes
628614,12/10/2015,Debt collection,Medical,Communication tactics,First Credit Services Inc.,VA,Web,Closed with explanation,Yes
607571,11/21/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,"Mercantile Adjustment Bureau, LLC",NJ,Web,Closed with explanation,Yes
642221,12/20/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,MO,Referral,Closed with explanation,Yes
621222,12/4/2015,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,WA,Web,Closed with explanation,Yes
599226,11/14/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Bank of America,CO,Phone,Closed with explanation,Yes
599228,11/14/2015,Bank account or service,Checking account,Problems caused by my funds being low,Bank of the West,CA,Web,Closed with monetary relief,Yes
607578,11/21/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Bank of America,OR,Web,Closed with explanation,Yes
627678,12/10/2015,Mortgage,Other mortgage,Other,Ocwen,HI,Referral,Closed with explanation,Yes
607586,11/21/2015,Student loan,Non-federal student loan,Problems when you are unable to pay,"Navient Solutions, Inc.",CT,Phone,Closed with monetary relief,Yes
599239,11/14/2015,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Ocwen,TX,Web,Closed with explanation,Yes
